gene symbol,p_val_adj,avg_logFC,cell type
HLA-B,4.71E-49,1.142414,Descending vasa recta
CD74,1.82E-48,1.282103,Descending vasa recta
MEF2C,1.97E-43,0.971297,Descending vasa recta
SPARC,8.93E-41,1.052451,Descending vasa recta
RBMS3,2.52E-39,0.857758,Descending vasa recta
EXOC6,3.01E-37,1.385742,Descending vasa recta
EBF1,8.26E-36,1.008096,Descending vasa recta
HLA-DRA,1.03E-33,1.083973,Descending vasa recta
UTRN,2.12E-32,0.967451,Descending vasa recta
CHRM3,3.72E-32,1.37522,Descending vasa recta
B2M,1.00E-30,1.114218,Descending vasa recta
PDE3A,1.39E-30,1.233912,Descending vasa recta
IFITM3,4.48E-30,1.147312,Descending vasa recta
ST6GALNAC3,9.35E-29,0.74082,Descending vasa recta
ZEB1,2.80E-28,0.975496,Descending vasa recta
DOCK9,9.79E-27,1.037176,Descending vasa recta
CD59,3.81E-24,0.903063,Descending vasa recta
ADAMTS9,2.10E-22,0.986516,Descending vasa recta
TMSB10,5.03E-22,1.03105,Descending vasa recta
ARL15,5.63E-21,1.011416,Descending vasa recta
TMSB4X,2.26E-20,0.922963,Descending vasa recta
MYH9,5.56E-20,0.869608,Descending vasa recta
PLCB4,1.23E-19,0.88003,Descending vasa recta
PTPRM,2.82E-18,0.798696,Descending vasa recta
EMP1,7.55E-18,1.022105,Descending vasa recta
FBXL7,8.35E-16,0.675562,Descending vasa recta
SPTBN1,3.64E-15,0.673539,Descending vasa recta
IFITM2,7.39E-15,0.782085,Descending vasa recta
MTUS1,1.41E-14,0.86571,Descending vasa recta
CRYBG3,1.02E-13,0.737926,Descending vasa recta
DOCK4,1.87E-13,0.803442,Descending vasa recta
NFKBIA,1.61E-11,0.688142,Descending vasa recta
IL6ST,2.50E-11,0.673472,Descending vasa recta
PTMA,5.41E-11,0.683837,Descending vasa recta
FCHSD2,1.22E-10,0.667614,Descending vasa recta
ID1,2.90E-10,0.661768,Descending vasa recta
CLIC4,6.05E-10,0.636348,Descending vasa recta
CALM1,6.25E-10,0.636172,Descending vasa recta
UACA,2.16E-09,0.618381,Descending vasa recta
CALD1,6.38E-09,0.42029,Descending vasa recta
SRP14,6.40E-09,0.723957,Descending vasa recta
TACC1,4.83E-08,0.52024,Descending vasa recta
PTTG1IP,1.23E-07,0.59321,Descending vasa recta
DST,2.05E-07,0.454689,Descending vasa recta
ADAMTS1,3.85E-07,0.539231,Descending vasa recta
MACF1,5.10E-07,0.434582,Descending vasa recta
DNAJA1,9.45E-07,0.683775,Descending vasa recta
AHNAK,9.78E-07,0.635331,Descending vasa recta
DUSP1,1.01E-06,0.711551,Descending vasa recta
FTL,1.33E-06,0.443423,Descending vasa recta
HSP90AA1,1.36E-06,0.353259,Descending vasa recta
MYL12A,1.69E-06,0.56507,Descending vasa recta
ARHGAP26,5.21E-06,0.558805,Descending vasa recta
TTC28,2.68E-05,0.444613,Descending vasa recta
THSD7A,2.80E-05,0.417404,Descending vasa recta
EIF1,3.37E-05,0.583021,Descending vasa recta
SP100,4.32E-05,0.612907,Descending vasa recta
HSP90B1,4.67E-05,0.496369,Descending vasa recta
ACTG1,6.60E-05,0.506915,Descending vasa recta
RHOA,6.82E-05,0.58504,Descending vasa recta
FOS,6.99E-05,0.727543,Descending vasa recta
TPM3,7.04E-05,0.528962,Descending vasa recta
PIK3C2A,0.00014,0.539987,Descending vasa recta
THSD4,0.000254,0.543345,Descending vasa recta
RALGAPA2,0.001215,0.425539,Descending vasa recta
HSP90AB1,0.002267,0.422115,Descending vasa recta
ARGLU1,0.004915,0.456815,Descending vasa recta
MYL6,0.004951,0.407522,Descending vasa recta
PLCB1,0.006749,0.399498,Descending vasa recta
HSPA5,0.012144,0.52625,Descending vasa recta
MBNL1,0.012855,0.476761,Descending vasa recta
MEF2A,0.026163,0.402984,Descending vasa recta
CRIM1,0.03526,0.320757,Descending vasa recta
RPS2,0.036272,0.460539,Descending vasa recta
RPL5,0.105336,0.406174,Descending vasa recta
RPS6,0.127689,0.361689,Descending vasa recta
NAMPT,0.133096,0.43968,Descending vasa recta
PDLIM5,0.138686,0.411709,Descending vasa recta
AKAP13,0.222173,0.462579,Descending vasa recta
PABPC1,0.306277,0.349939,Descending vasa recta
RPL14,0.362189,0.426848,Descending vasa recta
RPL3,0.472524,0.314905,Descending vasa recta
CDC42BPA,0.474781,0.36009,Descending vasa recta
RASAL2,0.479663,0.294872,Descending vasa recta
BMPR2,0.505249,0.509991,Descending vasa recta
ITSN2,0.714894,0.488564,Descending vasa recta
APP,0.892916,0.347924,Descending vasa recta
CD46,1,0.321696,Descending vasa recta
AKT3,1,0.437754,Descending vasa recta
IQGAP1,1,0.410576,Descending vasa recta
RPL10,1,0.388884,Descending vasa recta
H3F3B,1,0.255244,Descending vasa recta
PTPRG,1,0.299845,Descending vasa recta
RPL4,1,0.331007,Descending vasa recta
DPYD,1,0.300547,Descending vasa recta
ROCK2,1,0.334686,Descending vasa recta
HSPH1,1,0.561767,Descending vasa recta
NPM1,1,0.379237,Descending vasa recta
LIMCH1,1,0.334133,Descending vasa recta
PSAP,1,0.265342,Descending vasa recta
RPL11,1,0.347929,Descending vasa recta
UBE2D3,1,0.288801,Descending vasa recta
YWHAB,1,0.306292,Descending vasa recta
TPT1,1,0.265033,Descending vasa recta
EXOC6B,1,0.392108,Descending vasa recta
KIF5B,1,0.304226,Descending vasa recta
WWTR1,1,0.362083,Descending vasa recta
RB1CC1,1,0.283178,Descending vasa recta
KLF12,1,0.312964,Descending vasa recta
TJP1,1,0.258587,Descending vasa recta
SYNE1,1,0.294079,Descending vasa recta
RPLP0,1,0.265525,Descending vasa recta
RPL19,1,0.28421,Descending vasa recta
RPLP1,1,0.279198,Descending vasa recta
RPS16,1,0.320974,Descending vasa recta
RAPGEF2,1,0.250843,Descending vasa recta
MYL12B,1,0.335575,Descending vasa recta
POSTN,0,2.368535,Mesangial cell
PIEZO2,0,2.215339,Mesangial cell
IL18R1,0,1.901804,Mesangial cell
PDGFRB,0,1.84977,Mesangial cell
DAAM2,0,1.775288,Mesangial cell
RP11-627D16.1,0,1.716144,Mesangial cell
AGTR1,0,1.62226,Mesangial cell
ITGA11,7.13E-271,1.665883,Mesangial cell
ITGA8,1.09E-253,1.926891,Mesangial cell
EBF1,1.94E-249,2.347771,Mesangial cell
DAPK2,2.17E-197,1.816109,Mesangial cell
EMCN,5.02E-191,1.875108,Mesangial cell
ROBO1,1.38E-172,2.331435,Mesangial cell
RBMS3,4.43E-163,2.231132,Mesangial cell
TMTC1,1.21E-159,2.00507,Mesangial cell
PRR16,5.46E-152,1.586325,Mesangial cell
UNC5C,6.77E-147,1.789872,Mesangial cell
A2M,1.62E-140,2.251411,Mesangial cell
COL12A1,8.17E-133,1.35741,Mesangial cell
LAMA2,3.13E-116,1.732537,Mesangial cell
PRKG1,2.75E-115,1.720682,Mesangial cell
IL1RAPL1,1.34E-108,1.607217,Mesangial cell
ENG,1.39E-108,1.554295,Mesangial cell
CALD1,6.78E-107,1.800888,Mesangial cell
COL25A1,4.42E-100,1.544003,Mesangial cell
GAS2,6.15E-99,1.724014,Mesangial cell
EPAS1,1.08E-93,1.768114,Mesangial cell
ZEB2,8.39E-91,1.498359,Mesangial cell
PDE3A,2.40E-87,1.487847,Mesangial cell
SPARC,6.78E-87,1.643658,Mesangial cell
SPOCK1,1.56E-83,1.580765,Mesangial cell
HSPA1B,5.91E-83,1.852915,Mesangial cell
ETS1,1.35E-79,1.274948,Mesangial cell
PIP5K1B,1.76E-78,1.484519,Mesangial cell
MEIS1,2.10E-78,1.378798,Mesangial cell
SYNE1,3.66E-77,1.686955,Mesangial cell
SLCO3A1,2.27E-76,1.534981,Mesangial cell
TCF4,1.62E-73,1.369878,Mesangial cell
PHTF2,7.50E-73,1.467722,Mesangial cell
HSPA1A,2.96E-70,2.329375,Mesangial cell
TIMP3,1.64E-64,1.557629,Mesangial cell
PCDH9,1.21E-62,1.43985,Mesangial cell
LHFP,7.84E-58,1.309655,Mesangial cell
FOSB,1.11E-57,1.492465,Mesangial cell
EPB41L2,2.25E-56,1.256435,Mesangial cell
PRKCA,1.50E-54,1.462592,Mesangial cell
C7,5.23E-53,1.33735,Mesangial cell
KALRN,1.60E-51,1.467305,Mesangial cell
ADGRF5,2.00E-46,1.135513,Mesangial cell
GATA3,1.85E-44,1.313872,Mesangial cell
MEIS2,2.10E-44,0.989342,Mesangial cell
INPP4B,2.66E-43,1.252172,Mesangial cell
DNAJB1,3.82E-41,1.525266,Mesangial cell
DLC1,2.41E-38,1.181952,Mesangial cell
MGP,2.50E-37,1.158122,Mesangial cell
MEF2C,2.69E-35,1.068488,Mesangial cell
PDE7B,3.20E-35,1.111974,Mesangial cell
RAPGEF5,1.64E-34,1.038768,Mesangial cell
RAPH1,6.21E-33,1.159337,Mesangial cell
AKAP12,2.16E-31,1.022975,Mesangial cell
TEX41,3.28E-31,0.894838,Mesangial cell
FOS,1.45E-30,1.544093,Mesangial cell
CDC42BPA,5.32E-29,0.92542,Mesangial cell
ROCK2,1.95E-28,1.10525,Mesangial cell
DOCK8,6.15E-28,0.98063,Mesangial cell
PALLD,1.33E-27,1.021498,Mesangial cell
PLCL1,8.09E-26,0.896488,Mesangial cell
IGFBP5,2.58E-25,1.089415,Mesangial cell
AQP1,1.73E-24,0.846174,Mesangial cell
MAP3K5,1.21E-23,0.92461,Mesangial cell
HSPB1,2.49E-23,1.088743,Mesangial cell
DOCK4,1.32E-22,0.915711,Mesangial cell
EGR1,3.05E-22,1.211182,Mesangial cell
MTSS1,5.86E-22,0.979298,Mesangial cell
NRG3,7.31E-22,0.935241,Mesangial cell
AHNAK,3.15E-21,0.979938,Mesangial cell
ITGA1,5.09E-21,0.97172,Mesangial cell
MYO1E,1.97E-20,1.098176,Mesangial cell
PPARG,5.05E-19,0.987229,Mesangial cell
IL6ST,1.39E-18,1.03442,Mesangial cell
NR4A1,1.31E-17,0.81824,Mesangial cell
APBB2,5.53E-17,0.805833,Mesangial cell
MAML3,1.43E-16,0.908829,Mesangial cell
RBMS1,2.40E-15,0.848625,Mesangial cell
MYH9,3.69E-15,0.927569,Mesangial cell
SPTBN1,4.17E-15,0.728314,Mesangial cell
TACC1,1.68E-14,0.778389,Mesangial cell
TBC1D1,8.54E-14,0.811194,Mesangial cell
NR2F2-AS1,1.44E-13,0.77875,Mesangial cell
FBXL7,2.79E-13,0.782032,Mesangial cell
CPM,6.42E-13,0.815733,Mesangial cell
GPX3,1.10E-12,0.552201,Mesangial cell
SLC38A2,1.85E-12,0.851838,Mesangial cell
FCHSD2,2.79E-12,0.84697,Mesangial cell
MAML2,4.45E-11,0.540875,Mesangial cell
SSBP2,8.79E-11,0.784053,Mesangial cell
ELL2,1.18E-10,0.826532,Mesangial cell
NBEA,1.49E-10,0.812359,Mesangial cell
SH3D19,2.31E-10,0.840136,Mesangial cell
FRMD4A,3.71E-10,0.724611,Mesangial cell
NEK7,3.83E-10,0.836656,Mesangial cell
PLPP1,6.14E-10,0.574821,Mesangial cell
PSD3,9.54E-10,0.827891,Mesangial cell
TNS1,2.83E-09,0.649637,Mesangial cell
IGFBP7,4.14E-09,0.550792,Mesangial cell
JUN,7.36E-09,0.893917,Mesangial cell
MYO1D,1.28E-08,0.684666,Mesangial cell
HSPH1,2.80E-08,0.7811,Mesangial cell
SBF2,2.82E-08,0.641612,Mesangial cell
CBLB,4.05E-08,0.62499,Mesangial cell
NFKBIA,1.38E-07,0.644391,Mesangial cell
PDS5B,1.61E-07,0.710011,Mesangial cell
TSC22D1,3.27E-07,0.750575,Mesangial cell
ARID5B,3.67E-07,0.839759,Mesangial cell
CAMK2D,4.32E-07,0.748361,Mesangial cell
RORA,5.97E-07,0.439619,Mesangial cell
NEAT1,1.08E-06,0.32354,Mesangial cell
DLEU2,1.11E-06,0.6541,Mesangial cell
HLA-E,1.11E-06,0.675103,Mesangial cell
PTPRG,1.54E-06,0.489313,Mesangial cell
ACTN4,2.44E-06,0.647188,Mesangial cell
LMO7,3.24E-06,0.78588,Mesangial cell
EPS8,7.65E-06,0.550855,Mesangial cell
SAMD12,9.41E-06,0.585946,Mesangial cell
COL4A2,1.80E-05,0.5539,Mesangial cell
DUSP1,0.000109,0.679913,Mesangial cell
RAPGEF2,0.000208,0.615023,Mesangial cell
PTEN,0.000246,0.631592,Mesangial cell
ADGRL2,0.000343,0.582669,Mesangial cell
B2M,0.00039,0.3932,Mesangial cell
TBL1X,0.000428,0.641499,Mesangial cell
ITPR1,0.000488,0.535037,Mesangial cell
UBC,0.000731,0.768587,Mesangial cell
TMSB4X,0.00193,0.499685,Mesangial cell
UTRN,0.002279,0.466841,Mesangial cell
DST,0.002337,0.415165,Mesangial cell
HERC1,0.002672,0.566378,Mesangial cell
ROCK1,0.005842,0.532464,Mesangial cell
UACA,0.006538,0.502672,Mesangial cell
TNS3,0.012108,0.514409,Mesangial cell
COL4A1,0.014731,0.465225,Mesangial cell
TJP1,0.017928,0.536594,Mesangial cell
TTC28,0.018466,0.422923,Mesangial cell
PPP1R12A,0.020584,0.499422,Mesangial cell
FTX,0.039206,0.377463,Mesangial cell
EXT1,0.053156,0.473681,Mesangial cell
HSP90AA1,0.0594,0.277209,Mesangial cell
CACNA2D1,0.079598,0.541352,Mesangial cell
CRIM1,0.086089,0.429346,Mesangial cell
ASCC3,0.182786,0.465426,Mesangial cell
ALDOB,0.200135,0.286451,Mesangial cell
LPP,0.43263,0.328548,Mesangial cell
NRP1,0.463543,0.283271,Mesangial cell
DGKH,0.47074,0.422597,Mesangial cell
USP53,0.750615,0.428803,Mesangial cell
LINC-PINT,0.979224,0.349861,Mesangial cell
TOP1,0.995223,0.508055,Mesangial cell
NBEAL1,1,0.490678,Mesangial cell
SON,1,0.375016,Mesangial cell
7-Sep,1,0.505131,Mesangial cell
AKT3,1,0.422159,Mesangial cell
PTPRM,1,0.356336,Mesangial cell
SPAG9,1,0.380191,Mesangial cell
STARD13,1,0.466139,Mesangial cell
ANKRD12,1,0.424571,Mesangial cell
DPYD,1,0.352355,Mesangial cell
PTPRD,1,0.280346,Mesangial cell
ZBTB16,1,0.28759,Mesangial cell
BMPR2,1,0.426178,Mesangial cell
UBR3,1,0.340899,Mesangial cell
WNK1,1,0.253935,Mesangial cell
AKAP9,1,0.290089,Mesangial cell
HIPK2,1,0.385246,Mesangial cell
ARGLU1,1,0.393196,Mesangial cell
NCOA1,1,0.374892,Mesangial cell
MBNL2,1,0.40816,Mesangial cell
ZFP36L1,1,0.492421,Mesangial cell
RASAL2,1,0.362336,Mesangial cell
NKTR,1,0.302325,Mesangial cell
ANKRD11,1,0.297279,Mesangial cell
PLXDC2,1,0.284794,Mesangial cell
KMT2A,1,0.311866,Mesangial cell
HNRNPH1,1,0.33126,Mesangial cell
MYH11,0,3.048117,Vascular smooth muscle cells / pericytes
NTRK3,0,2.336802,Vascular smooth muscle cells / pericytes
PDZRN4,5.17E-289,2.199051,Vascular smooth muscle cells / pericytes
MCAM,2.93E-250,1.973154,Vascular smooth muscle cells / pericytes
TAGLN,3.63E-242,1.898869,Vascular smooth muscle cells / pericytes
KCNAB1,3.02E-198,1.910239,Vascular smooth muscle cells / pericytes
CACNA1C,2.87E-160,2.212509,Vascular smooth muscle cells / pericytes
ACTA2,1.43E-155,1.869765,Vascular smooth muscle cells / pericytes
HPSE2,1.01E-144,1.994134,Vascular smooth muscle cells / pericytes
DGKG,1.22E-128,1.754306,Vascular smooth muscle cells / pericytes
SPARCL1,1.55E-127,2.038625,Vascular smooth muscle cells / pericytes
SLIT3,3.71E-127,2.059125,Vascular smooth muscle cells / pericytes
GRID2,1.86E-113,1.870108,Vascular smooth muscle cells / pericytes
PDE3A,1.33E-112,1.889617,Vascular smooth muscle cells / pericytes
SYNPO2,1.04E-103,1.558126,Vascular smooth muscle cells / pericytes
EBF1,3.82E-98,1.743414,Vascular smooth muscle cells / pericytes
FLNA,5.47E-97,1.668535,Vascular smooth muscle cells / pericytes
FOSB,7.21E-93,2.235373,Vascular smooth muscle cells / pericytes
ADGRL3,1.94E-90,1.729443,Vascular smooth muscle cells / pericytes
PIP5K1B,8.67E-84,1.958386,Vascular smooth muscle cells / pericytes
PRKG1,2.66E-79,1.90389,Vascular smooth muscle cells / pericytes
NR4A1,1.99E-71,1.96337,Vascular smooth muscle cells / pericytes
CALD1,9.27E-70,1.703306,Vascular smooth muscle cells / pericytes
RCAN2,1.80E-68,1.633325,Vascular smooth muscle cells / pericytes
MEIS2,5.77E-64,1.439443,Vascular smooth muscle cells / pericytes
LHFP,6.32E-61,1.656174,Vascular smooth muscle cells / pericytes
DMD,7.07E-60,1.861506,Vascular smooth muscle cells / pericytes
MSRB3,2.38E-56,1.350317,Vascular smooth muscle cells / pericytes
MEF2C,2.89E-51,1.430263,Vascular smooth muscle cells / pericytes
CDH13,2.79E-50,1.348688,Vascular smooth muscle cells / pericytes
DGKB,6.43E-49,1.432865,Vascular smooth muscle cells / pericytes
DLC1,5.31E-48,1.6323,Vascular smooth muscle cells / pericytes
ADIRF,1.03E-47,1.535432,Vascular smooth muscle cells / pericytes
CTNNA3,1.22E-47,1.745402,Vascular smooth muscle cells / pericytes
ATF3,1.42E-43,1.437799,Vascular smooth muscle cells / pericytes
FOS,1.93E-40,1.815397,Vascular smooth muscle cells / pericytes
RBMS3,1.45E-38,1.155426,Vascular smooth muscle cells / pericytes
A2M,2.16E-38,1.177357,Vascular smooth muscle cells / pericytes
RGS6,6.93E-38,1.506394,Vascular smooth muscle cells / pericytes
ATP10A,1.97E-37,1.303473,Vascular smooth muscle cells / pericytes
AFF3,4.33E-35,1.177956,Vascular smooth muscle cells / pericytes
GPC6,8.99E-33,1.186046,Vascular smooth muscle cells / pericytes
TMTC1,8.12E-30,1.093132,Vascular smooth muscle cells / pericytes
JUNB,1.51E-29,1.492716,Vascular smooth muscle cells / pericytes
HSPA1A,8.33E-27,1.263847,Vascular smooth muscle cells / pericytes
INPP4B,1.84E-25,1.279073,Vascular smooth muscle cells / pericytes
UTRN,2.71E-25,1.092937,Vascular smooth muscle cells / pericytes
CACNB2,2.42E-24,1.216368,Vascular smooth muscle cells / pericytes
MYLK,2.43E-23,1.102813,Vascular smooth muscle cells / pericytes
TBX2,2.75E-23,1.116617,Vascular smooth muscle cells / pericytes
HSPA1B,3.58E-23,1.134409,Vascular smooth muscle cells / pericytes
NR2F2-AS1,4.28E-23,1.162079,Vascular smooth muscle cells / pericytes
EGR1,3.99E-21,1.415592,Vascular smooth muscle cells / pericytes
AKAP6,1.60E-20,1.049981,Vascular smooth muscle cells / pericytes
SLC8A1,2.26E-19,0.643944,Vascular smooth muscle cells / pericytes
FBXL7,2.85E-19,1.052018,Vascular smooth muscle cells / pericytes
TIMP3,1.15E-18,0.879865,Vascular smooth muscle cells / pericytes
SOX5,1.91E-18,1.157983,Vascular smooth muscle cells / pericytes
FRY,7.64E-17,1.09514,Vascular smooth muscle cells / pericytes
PPP1R12B,9.66E-17,0.973998,Vascular smooth muscle cells / pericytes
ZFP36,6.57E-16,1.454645,Vascular smooth muscle cells / pericytes
PLCL1,3.24E-15,0.793116,Vascular smooth muscle cells / pericytes
SDK1,3.90E-15,0.962076,Vascular smooth muscle cells / pericytes
PPP1R12A,1.02E-14,0.959112,Vascular smooth muscle cells / pericytes
EPS8,1.69E-14,0.983512,Vascular smooth muscle cells / pericytes
LPP,2.42E-14,0.767373,Vascular smooth muscle cells / pericytes
MYO1D,3.60E-14,0.893892,Vascular smooth muscle cells / pericytes
ZFHX3,3.79E-14,1.097327,Vascular smooth muscle cells / pericytes
EPAS1,4.12E-14,0.975737,Vascular smooth muscle cells / pericytes
DNAJB1,6.35E-13,1.110573,Vascular smooth muscle cells / pericytes
KALRN,9.17E-13,0.915214,Vascular smooth muscle cells / pericytes
NRXN3,3.25E-12,1.258276,Vascular smooth muscle cells / pericytes
TBC1D1,2.15E-11,0.987909,Vascular smooth muscle cells / pericytes
ITGA1,1.28E-10,0.85561,Vascular smooth muscle cells / pericytes
SLCO3A1,1.47E-10,0.84482,Vascular smooth muscle cells / pericytes
IGFBP5,1.76E-10,0.750701,Vascular smooth muscle cells / pericytes
ZEB1,1.84E-10,0.783129,Vascular smooth muscle cells / pericytes
NEAT1,4.47E-09,0.448924,Vascular smooth muscle cells / pericytes
TPM1,1.41E-08,0.798469,Vascular smooth muscle cells / pericytes
ARHGEF7,1.41E-08,0.827777,Vascular smooth muscle cells / pericytes
JUN,1.48E-08,1.12392,Vascular smooth muscle cells / pericytes
GPX3,6.21E-08,0.549064,Vascular smooth muscle cells / pericytes
DSTN,6.59E-08,0.905683,Vascular smooth muscle cells / pericytes
FCHSD2,1.74E-07,0.757913,Vascular smooth muscle cells / pericytes
ROCK1,6.36E-07,0.743856,Vascular smooth muscle cells / pericytes
MAML3,1.74E-06,0.825399,Vascular smooth muscle cells / pericytes
DUSP1,2.63E-06,0.681508,Vascular smooth muscle cells / pericytes
COL18A1,1.61E-05,0.73511,Vascular smooth muscle cells / pericytes
KIF13A,2.01E-05,0.681113,Vascular smooth muscle cells / pericytes
NBEAL1,2.65E-05,0.723456,Vascular smooth muscle cells / pericytes
PALLD,8.28E-05,0.737383,Vascular smooth muscle cells / pericytes
SSBP2,8.71E-05,0.658291,Vascular smooth muscle cells / pericytes
MBNL1,0.000139,0.617453,Vascular smooth muscle cells / pericytes
PLPP1,0.000146,0.606865,Vascular smooth muscle cells / pericytes
ESYT2,0.000261,0.660462,Vascular smooth muscle cells / pericytes
ROCK2,0.00054,0.726051,Vascular smooth muscle cells / pericytes
ACTN4,0.000818,0.704649,Vascular smooth muscle cells / pericytes
PTPRG,0.002222,0.486466,Vascular smooth muscle cells / pericytes
CBLB,0.002541,0.58364,Vascular smooth muscle cells / pericytes
VCL,0.002836,0.561312,Vascular smooth muscle cells / pericytes
UBC,0.006476,0.63426,Vascular smooth muscle cells / pericytes
RASAL2,0.009121,0.716212,Vascular smooth muscle cells / pericytes
MAP3K5,0.016678,0.638548,Vascular smooth muscle cells / pericytes
PDLIM5,0.019072,0.696068,Vascular smooth muscle cells / pericytes
CLMN,0.020561,0.583988,Vascular smooth muscle cells / pericytes
RERG,0.022139,0.506164,Vascular smooth muscle cells / pericytes
TTC28,0.026456,0.439428,Vascular smooth muscle cells / pericytes
TNS1,0.03799,0.591877,Vascular smooth muscle cells / pericytes
THSD4,0.045661,0.640791,Vascular smooth muscle cells / pericytes
APBB2,0.045894,0.573613,Vascular smooth muscle cells / pericytes
NHS,0.061561,0.340216,Vascular smooth muscle cells / pericytes
ARID5B,0.105457,0.442727,Vascular smooth muscle cells / pericytes
LRCH1,0.118174,0.471641,Vascular smooth muscle cells / pericytes
RBFOX2,0.157778,0.567369,Vascular smooth muscle cells / pericytes
UBR3,0.200611,0.488236,Vascular smooth muscle cells / pericytes
DST,0.226871,0.363352,Vascular smooth muscle cells / pericytes
ARHGAP6,0.237483,0.426672,Vascular smooth muscle cells / pericytes
HIP1,0.565869,0.497565,Vascular smooth muscle cells / pericytes
PBX1,0.644059,0.414119,Vascular smooth muscle cells / pericytes
ANKRD36,0.795564,0.444521,Vascular smooth muscle cells / pericytes
SIK3,0.912136,0.467737,Vascular smooth muscle cells / pericytes
FTX,0.94371,0.358519,Vascular smooth muscle cells / pericytes
ALDOB,1,0.410975,Vascular smooth muscle cells / pericytes
RABGAP1,1,0.468994,Vascular smooth muscle cells / pericytes
CAMK2D,1,0.513566,Vascular smooth muscle cells / pericytes
AKT3,1,0.415822,Vascular smooth muscle cells / pericytes
PDE1A,1,0.305642,Vascular smooth muscle cells / pericytes
COL4A2,1,0.496888,Vascular smooth muscle cells / pericytes
FER,1,0.454419,Vascular smooth muscle cells / pericytes
RAPGEF2,1,0.452364,Vascular smooth muscle cells / pericytes
PTEN,1,0.624573,Vascular smooth muscle cells / pericytes
COL4A1,1,0.443265,Vascular smooth muscle cells / pericytes
MYH9,1,0.418246,Vascular smooth muscle cells / pericytes
AUTS2,1,0.567774,Vascular smooth muscle cells / pericytes
DGKH,1,0.46015,Vascular smooth muscle cells / pericytes
AKAP12,1,0.354616,Vascular smooth muscle cells / pericytes
DYRK1A,1,0.470098,Vascular smooth muscle cells / pericytes
PAN3,1,0.407435,Vascular smooth muscle cells / pericytes
TACC1,1,0.417546,Vascular smooth muscle cells / pericytes
RBPMS,1,0.356699,Vascular smooth muscle cells / pericytes
AKAP13,1,0.403422,Vascular smooth muscle cells / pericytes
WSB1,1,0.399046,Vascular smooth muscle cells / pericytes
LRRC16A,1,0.419049,Vascular smooth muscle cells / pericytes
DLG2,1,0.317538,Vascular smooth muscle cells / pericytes
HSPH1,1,0.480289,Vascular smooth muscle cells / pericytes
CRIM1,1,0.509809,Vascular smooth muscle cells / pericytes
ARID1B,1,0.364532,Vascular smooth muscle cells / pericytes
DOCK4,1,0.308186,Vascular smooth muscle cells / pericytes
CACNA2D1,1,0.37342,Vascular smooth muscle cells / pericytes
CDC42BPA,1,0.337986,Vascular smooth muscle cells / pericytes
ZNF704,1,0.402952,Vascular smooth muscle cells / pericytes
TJP1,1,0.386549,Vascular smooth muscle cells / pericytes
ARIH1,1,0.400233,Vascular smooth muscle cells / pericytes
BMPR2,1,0.332454,Vascular smooth muscle cells / pericytes
ZFP36L1,1,0.441953,Vascular smooth muscle cells / pericytes
SORBS2,1,0.371775,Vascular smooth muscle cells / pericytes
FTO,1,0.417071,Vascular smooth muscle cells / pericytes
PAWR,1,0.274705,Vascular smooth muscle cells / pericytes
SON,1,0.289519,Vascular smooth muscle cells / pericytes
MED13L,1,0.276171,Vascular smooth muscle cells / pericytes
BIRC6,1,0.310613,Vascular smooth muscle cells / pericytes
C7,0,2.657805,Interstitium
MGP,4.18E-262,2.450675,Interstitium
TSHZ2,3.90E-228,1.954407,Interstitium
A2M,1.21E-187,1.939504,Interstitium
LAMA2,1.66E-167,2.091898,Interstitium
TNC,2.12E-163,1.719995,Interstitium
DCN,1.52E-152,1.595703,Interstitium
RBMS3,4.47E-149,1.762262,Interstitium
CALD1,2.10E-121,1.60683,Interstitium
NEGR1,5.72E-110,1.919163,Interstitium
CYR61,4.86E-104,1.50145,Interstitium
THBS1,5.57E-100,1.399971,Interstitium
MEIS1,2.75E-84,1.144243,Interstitium
MEIS2,7.28E-77,1.0835,Interstitium
SLIT3,8.24E-68,1.223254,Interstitium
EBF1,2.01E-65,1.2039,Interstitium
ITGA1,2.12E-55,1.255811,Interstitium
ZEB2,2.73E-51,1.075682,Interstitium
LHFP,1.72E-48,1.096753,Interstitium
PALLD,3.74E-46,1.209985,Interstitium
AKAP12,2.20E-38,0.892772,Interstitium
CACNA1C,1.81E-35,0.960283,Interstitium
TIMP3,2.27E-34,0.905478,Interstitium
COL4A1,4.58E-32,0.948732,Interstitium
PRKG1,4.76E-31,1.037927,Interstitium
PTEN,4.61E-27,0.865405,Interstitium
LDB2,7.21E-25,0.624224,Interstitium
SORBS1,1.47E-24,0.925349,Interstitium
ARHGAP10,3.10E-22,0.883614,Interstitium
IGFBP7,2.79E-21,0.548323,Interstitium
NAV2,8.08E-18,0.859387,Interstitium
NFIA,1.74E-17,0.769855,Interstitium
INPP4B,2.86E-17,0.915166,Interstitium
RERG,1.70E-16,0.68806,Interstitium
TPM1,2.39E-16,0.649233,Interstitium
THSD4,2.46E-16,0.80197,Interstitium
COL4A2,3.38E-16,0.842644,Interstitium
KALRN,8.84E-16,0.849224,Interstitium
NR2F2-AS1,2.47E-13,0.790187,Interstitium
UTRN,8.85E-13,0.528838,Interstitium
MAP3K5,4.99E-11,0.708408,Interstitium
CBLB,2.62E-10,0.596635,Interstitium
COL4A4,5.54E-10,0.73241,Interstitium
ZBTB16,5.79E-10,0.501406,Interstitium
