gene symbol,p_val_adj,avg_logFC,cell type
ATF4,1,0.283640656,Vascular smooth muscle cells / pericytes
ATF6B,0.000131742,0.543960622,Descending vasa recta
ATG3,3.15E-42,0.493337442,Macrophage
ATL3,0.028639087,0.38007558,Interstitium / Fibroblasts
ATOH8,3.85E-121,0.632188834,Podocyte
ATOX1,2.10E-269,1.029070645,Proximal tubule
ATP13A3,3.45E-19,0.646345098,Descending vasa recta
ATP1A1,8.08E-31,0.281653683,Principal cells
ATP1A1,9.87E-42,0.315317469,Intercalated cells
ATP1A1,7.21E-132,1.791321206,Thick ascending loop of Henle
ATP1A1,2.41E-116,0.925248777,Connecting tubule
ATP1A1,1.93E-131,1.212067703,Thin ascending loop of Henle
ATP1A1,2.41E-116,0.925248777,Distal tubule
ATP1B1,2.57E-157,0.918250828,Principal cells
ATP1B1,1.39E-73,0.553617077,Intercalated cells
ATP1B1,4.34E-99,1.538673112,Thick ascending loop of Henle
ATP1B1,1.07E-213,1.835640843,Connecting tubule
ATP1B1,2.67E-44,0.434678697,Thin ascending loop of Henle
ATP1B1,1.07E-213,1.835640843,Distal tubule
ATP1B3,1.30E-45,0.580898555,Principal cells
ATP1B3,3.12E-09,0.383038096,Thick ascending loop of Henle
ATP1B3,7.68E-61,0.722176246,Connecting tubule
ATP1B3,2.23E-27,0.511787788,Macrophage
ATP1B3,0.009444162,0.369688434,Descending vasa recta
ATP1B3,7.68E-61,0.722176246,Distal tubule
ATP2A2,1.11E-08,0.488762392,Podocyte
ATP2B1,8.75E-14,0.259843284,Monocyte
ATP2B1,1,0.446555574,Interstitium / Fibroblasts
ATP2B4,0.000594252,0.254731706,Interstitium / Fibroblasts
ATP2C1,3.81E-24,0.34857276,Thin ascending loop of Henle
ATP5A1,1.31E-81,0.604772682,Proximal tubule
ATP5B,2.08E-64,0.508581075,Proximal tubule
ATP5B,2.07E-35,0.371333639,Intercalated cells
ATP5B,5.28E-05,0.294650011,Thick ascending loop of Henle
ATP5B,7.94E-20,0.367465135,Connecting tubule
ATP5B,7.94E-20,0.367465135,Distal tubule
ATP5C1,1.91E-99,0.704629107,Proximal tubule
ATP5D,1.45E-93,0.557542617,Proximal tubule
ATP5D,8.87E-08,0.326831446,Thick ascending loop of Henle
ATP5E,7.15E-151,0.407154068,Proximal tubule
ATP5E,5.04E-51,0.398350355,Intercalated cells
ATP5E,5.27E-19,0.261347506,Macrophage
ATP5EP2,1.14E-35,0.483398979,Proximal tubule
ATP5F1,0.000221533,0.282584404,Proximal tubule
ATP5G1,8.73E-36,0.34490605,Proximal tubule
ATP5G1,3.85E-56,0.503607793,Intercalated cells
ATP5G1,2.77E-23,0.607044861,Thick ascending loop of Henle
ATP5G1,1.63E-42,0.541114515,Connecting tubule
ATP5G1,1.63E-42,0.541114515,Distal tubule
ATP5G2,2.67E-111,0.469995894,Proximal tubule
ATP5G3,8.71E-283,0.82252843,Proximal tubule
ATP5G3,4.77E-27,0.258658565,Intercalated cells
ATP5G3,1.06E-09,0.322910409,Thick ascending loop of Henle
ATP5H,5.27E-72,0.506700832,Proximal tubule
ATP5H,1.41E-32,0.345199319,Intercalated cells
ATP5I,9.53E-31,0.262922206,Proximal tubule
ATP5I,8.31E-38,0.344727351,Principal cells
ATP5I,7.89E-40,0.393080211,Intercalated cells
ATP5I,4.02E-33,0.650284979,Thick ascending loop of Henle
ATP5I,1.51E-34,0.440120844,Connecting tubule
ATP5I,1.51E-34,0.440120844,Distal tubule
ATP5J,1.67E-131,0.541261568,Proximal tubule
ATP5J,4.54E-42,0.341041773,Intercalated cells
ATP5J,1.22E-15,0.44196691,Thick ascending loop of Henle
ATP5J,5.21E-33,0.379258725,Connecting tubule
ATP5J,5.21E-33,0.379258725,Distal tubule
ATP5J2,1.70E-103,0.54944888,Proximal tubule
ATP5J2,9.34E-12,0.280511984,Connecting tubule
ATP5J2,9.34E-12,0.280511984,Distal tubule
ATP5L,7.05E-135,0.434563165,Proximal tubule
ATP5L,3.26E-69,0.441183939,Intercalated cells
ATP5O,1.93E-69,0.438661241,Proximal tubule
ATP5O,1.66E-41,0.402298759,Intercalated cells
ATP5O,4.54E-05,0.268981836,Thick ascending loop of Henle
ATP6AP1,9.65E-29,0.395762476,Principal cells
ATP6AP1,4.01E-58,0.409076737,Intercalated cells
ATP6AP1,2.65E-08,0.354328406,Thick ascending loop of Henle
ATP6AP1,2.52E-18,0.265598659,Connecting tubule
ATP6AP1,1.53E-09,0.272295345,Thin ascending loop of Henle
ATP6AP1,2.52E-18,0.265598659,Distal tubule
ATP6AP2,3.60E-241,1.5783493,Intercalated cells
ATP6V0A4,0,1.130003709,Intercalated cells
ATP6V0A4,1.52E-42,0.279444146,Connecting tubule
ATP6V0A4,1.52E-42,0.279444146,Distal tubule
ATP6V0B,6.61E-32,0.3341469,Principal cells
ATP6V0B,4.41E-242,1.495074216,Intercalated cells
ATP6V0B,3.60E-25,0.561157816,Thick ascending loop of Henle
ATP6V0B,6.42E-60,0.597637727,Connecting tubule
ATP6V0B,6.42E-60,0.597637727,Distal tubule
ATP6V0D2,0,1.908335194,Intercalated cells
ATP6V0E1,3.07E-37,0.418653181,Principal cells
ATP6V0E1,5.92E-32,0.367510073,Intercalated cells
ATP6V0E1,2.24E-09,0.48323805,Thick ascending loop of Henle
ATP6V0E1,1.25E-10,0.254049086,Connecting tubule
ATP6V0E1,4.91E-29,0.635562772,Thin ascending loop of Henle
ATP6V0E1,1.25E-10,0.254049086,Distal tubule
ATP6V1A,2.02E-222,0.970120895,Intercalated cells
ATP6V1A,1.95E-05,0.290115519,Thick ascending loop of Henle
ATP6V1A,3.26E-35,0.332101579,Connecting tubule
ATP6V1A,3.26E-35,0.332101579,Distal tubule
ATP6V1B1,0,1.487781023,Intercalated cells
ATP6V1B1,3.57E-12,0.346749653,Thick ascending loop of Henle
ATP6V1B1,8.98E-172,0.907296535,Connecting tubule
ATP6V1B1,8.98E-172,0.907296535,Distal tubule
ATP6V1B2,2.07E-123,0.779456867,Proximal tubule
ATP6V1B2,8.71E-08,0.253988498,Monocyte
ATP6V1C2,0,1.322760082,Intercalated cells
ATP6V1D,2.46E-39,0.526793582,Proximal tubule
ATP6V1D,4.60E-61,0.467102194,Intercalated cells
ATP6V1E1,2.31E-16,0.394907953,Proximal tubule
ATP6V1E1,1.60E-54,0.428248252,Intercalated cells
ATP6V1F,7.57E-53,0.406543316,Proximal tubule
ATP6V1F,3.75E-25,0.355794112,Principal cells
ATP6V1F,1.27E-87,0.653974446,Intercalated cells
ATP6V1F,1.78E-34,0.443410404,Connecting tubule
ATP6V1F,1.78E-34,0.443410404,Distal tubule
ATP6V1G1,1.30E-61,0.44248913,Proximal tubule
ATP6V1G1,0.003503923,0.351954761,Podocyte
ATP6V1G3,0,2.372712369,Intercalated cells
ATP6V1H,6.97E-123,0.589091838,Intercalated cells
ATP6V1H,1.44E-21,0.279868966,Connecting tubule
ATP6V1H,1.44E-21,0.279868966,Distal tubule
ATPIF1,1.39E-185,0.777357614,Proximal tubule
ATPIF1,3.84E-30,0.302473775,Principal cells
ATRAID,0.005129882,0.276202268,Thick ascending loop of Henle
ATRAID,0.499350818,0.497486976,Interstitium / Fibroblasts
ATRX,1,0.45226975,Glomerular endothelial
ATRX,1,0.330224105,Descending vasa recta
ATRX,1,0.488642811,Ascending vasa recta
ATXN10,0.000651276,0.452114223,Podocyte
AURKAIP1,9.04E-62,0.584492529,Proximal tubule
AXL,4.72E-216,0.978906732,Monocyte
AXL,2.39E-33,0.841740068,Podocyte
AXL,1.48E-91,0.915855355,Mesangial cell
AXL,4.18E-24,1.230127509,Interstitium / Fibroblasts
AXL,1.48E-91,0.915855355,Vascular smooth muscle cells / pericytes
AZGP1,0,1.406154825,Proximal tubule
AZI2,1,0.352846647,Interstitium / Fibroblasts
B2M,1.42E-62,0.615646131,Macrophage
B2M,1.15E-22,0.275863802,Monocyte
B2M,0,1.150026968,T cells
B2M,1.39E-151,1.253630415,Glomerular endothelial
B2M,1.15E-24,0.475900644,Descending vasa recta
B2M,1.91E-50,0.926914291,Ascending vasa recta
B3GNT1,1.04E-33,0.738883885,Podocyte
B4GALT1,1.49E-85,0.727191498,Principal cells
B4GALT1,8.29E-09,0.292062843,Thin ascending loop of Henle
B4GALT1,0.020232414,0.58015759,Interstitium / Fibroblasts
B9D1,4.12E-14,0.436371985,Podocyte
BACE2,6.87E-118,0.498371403,Intercalated cells
BACE2,1.55E-06,0.527086777,Interstitium / Fibroblasts
BAG1,1.78E-22,0.39716093,Principal cells
BAG1,1.82E-29,0.421301645,Connecting tubule
BAG1,1.82E-29,0.421301645,Distal tubule
BAG2,1.32E-15,0.568303923,Interstitium / Fibroblasts
BAIAP2,2.21E-20,0.423579361,Podocyte
BAMBI,2.09E-19,0.520076469,Interstitium / Fibroblasts
BANF1,0.00104669,0.391068001,Podocyte
BANF1,4.09E-05,0.273550631,Thin ascending loop of Henle
BANF1,1,0.303503049,Descending vasa recta
BASP1,0,0.928506651,Monocyte
BASP1,9.81E-49,0.710339868,Interstitium / Fibroblasts
BAX,1.19E-08,0.322662929,Descending loop of Henle
BAX,2.77E-20,0.417691973,Macrophage
BAZ1A,7.69E-63,0.474519687,Macrophage
BAZ2A,5.04E-05,0.294707187,Podocyte
BBOX1,0,1.94246353,Proximal tubule
BBX,0.090927074,0.273072558,Podocyte
BBX,1,0.303471272,Mesangial cell
BBX,1,0.303471272,Vascular smooth muscle cells / pericytes
BCAM,3.43E-155,0.895381369,Principal cells
BCAM,4.11E-12,0.607669648,Descending loop of Henle
BCAM,4.07E-20,0.5172923,Thick ascending loop of Henle
BCAM,1.38E-61,0.597378035,Connecting tubule
BCAM,4.33E-56,1.434486239,Podocyte
BCAM,2.71E-113,1.034910501,Thin ascending loop of Henle
BCAM,9.96E-33,0.726890955,Mesangial cell
BCAM,1.54E-16,0.577769395,Descending vasa recta
BCAM,9.96E-33,0.726890955,Vascular smooth muscle cells / pericytes
BCAM,1.38E-61,0.597378035,Distal tubule
BCAP29,2.53E-43,0.289044632,Intercalated cells
BCAP31,5.26E-09,0.372568322,Descending loop of Henle
BCAP31,2.71E-11,0.293237894,Thin ascending loop of Henle
BCL2A1,0,1.637350862,Macrophage
BCL2L1,4.76E-25,0.340337172,Connecting tubule
BCL2L1,1,0.267932112,Podocyte
BCL2L1,4.76E-25,0.340337172,Distal tubule
BCL7C,1.41E-37,0.43059974,Principal cells
BCL7C,7.70E-15,0.463804925,Thick ascending loop of Henle
BCL7C,3.54E-39,0.414184381,Connecting tubule
BCL7C,6.10E-25,0.45476249,Thin ascending loop of Henle
BCL7C,3.54E-39,0.414184381,Distal tubule
BDH2,0,1.257237118,Proximal tubule
BDKRB2,1.48E-34,0.692470576,Interstitium / Fibroblasts
BEX2,2.16E-26,0.342333491,Principal cells
BEX2,2.54E-16,0.482702982,Descending loop of Henle
BEX2,2.30E-29,0.645839015,Thick ascending loop of Henle
BEX2,2.27E-52,0.509263056,Connecting tubule
BEX2,2.53E-22,0.405874632,Thin ascending loop of Henle
BEX2,2.27E-52,0.509263056,Distal tubule
BEX4,1.09E-20,0.304887621,Principal cells
BEX4,1.74E-20,0.326207853,Connecting tubule
BEX4,8.21E-27,0.936247903,Podocyte
BEX4,5.95E-18,0.332107275,Thin ascending loop of Henle
BEX4,1.74E-20,0.326207853,Distal tubule
BEX5,7.38E-22,0.270171953,Principal cells
BEX5,2.51E-22,0.461543479,Intercalated cells
BEX5,1.82E-59,0.441217708,Connecting tubule
BEX5,1.82E-59,0.441217708,Distal tubule
BGN,1.87E-56,0.974263639,Descending loop of Henle
BGN,1.90E-114,1.254933212,Podocyte
BGN,0,2.102713812,Mesangial cell
BGN,0,2.102713812,Vascular smooth muscle cells / pericytes
BHMT,0,2.127951922,Proximal tubule
BHMT2,6.85E-249,0.943251076,Proximal tubule
BICC1,5.21E-27,0.34132924,Principal cells
BICC1,1.98E-41,0.640531628,Descending loop of Henle
BICC1,9.15E-61,0.481330519,Connecting tubule
BICC1,6.30E-76,0.887733309,Thin ascending loop of Henle
BICC1,3.45E-07,0.557237125,Interstitium / Fibroblasts
BICC1,9.15E-61,0.481330519,Distal tubule
BID,5.39E-248,1.025996326,Macrophage
BIN1,3.33E-14,0.381056802,Descending loop of Henle
BIN1,1,0.31872223,Interstitium / Fibroblasts
BIN2,4.54E-62,0.606852064,Macrophage
BIN2,1.30E-215,0.736049757,T cells
BIRC3,1.05E-51,0.783503616,Thin ascending loop of Henle
BLCAP,2.51E-21,0.277958947,Connecting tubule
BLCAP,2.51E-21,0.277958947,Distal tubule
BLOC1S1,1.47E-62,0.536570169,Proximal tubule
BLOC1S2,1,0.267535524,Podocyte
BLVRA,1.58E-29,0.474716367,Macrophage
BLVRB,2.32E-54,0.594542176,Proximal tubule
BMPR2,1.37E-91,1.091258672,Glomerular endothelial
BMPR2,7.25E-24,0.588837002,Descending vasa recta
BMPR2,3.72E-17,0.754357656,Ascending vasa recta
BNC2,2.89E-09,0.511208986,Interstitium / Fibroblasts
BNIP2,0.002585849,0.33381639,Podocyte
BNIP3,6.61E-172,0.817001144,Proximal tubule
BNIP3L,1.27E-84,0.671784012,Proximal tubule
BNIP3L,1.21E-09,0.45369412,Podocyte
BNIP3L,1,0.267329447,Interstitium / Fibroblasts
BOC,4.58E-64,0.584284418,Interstitium / Fibroblasts
BOLA3,2.75E-27,0.364770551,Connecting tubule
BOLA3,2.75E-27,0.364770551,Distal tubule
BPHL,1.72E-290,1.036712101,Proximal tubule
BRD7,7.98E-13,0.263125635,Thin ascending loop of Henle
BRI3,2.19E-15,0.447426257,Descending loop of Henle
BRI3,1.11E-10,0.412132728,Thick ascending loop of Henle
BRI3,2.92E-27,0.586908654,Macrophage
BRI3,1.06E-10,0.317411003,Thin ascending loop of Henle
BRI3,1,0.394839878,Descending vasa recta
BRK1,1.98E-09,0.268746085,Proximal tubule
BRK1,1,0.253462855,Descending vasa recta
BSG,4.00E-44,0.430367086,Principal cells
BSG,7.59E-137,1.105111042,Intercalated cells
BSG,2.41E-30,0.652589311,Thick ascending loop of Henle
BSG,1.01E-19,0.364420025,Connecting tubule
BSG,7.55E-05,0.33062196,Podocyte
BSG,1.44E-33,0.548868856,Thin ascending loop of Henle
BSG,1.01E-19,0.364420025,Distal tubule
BST2,8.11E-83,1.530405193,Podocyte
BST2,1.57E-19,0.544038768,Mesangial cell
BST2,1,0.362999887,Interstitium / Fibroblasts
BST2,1.74E-141,1.590227698,Glomerular endothelial
BST2,1.20E-66,1.207699093,Descending vasa recta
BST2,1.18E-45,1.044739585,Ascending vasa recta
BST2,1.57E-19,0.544038768,Vascular smooth muscle cells / pericytes
BTF3,3.12E-06,0.250401447,Monocyte
BTF3L4,3.75E-33,0.258310959,Intercalated cells
BTG1,0,2.075139897,T cells
BTG2,3.87E-113,1.031573804,Principal cells
BTG2,2.40E-27,0.377370015,Connecting tubule
BTG2,1.22E-81,0.851592368,T cells
BTG2,8.45E-06,1.224524265,Interstitium / Fibroblasts
BTG2,2.40E-27,0.377370015,Distal tubule
BTG3,1.08E-96,0.697958936,Principal cells
BTG3,1.66E-94,0.460467288,Intercalated cells
BTG3,7.75E-49,0.462956112,Connecting tubule
BTG3,7.66E-10,0.442048397,Podocyte
BTG3,7.75E-49,0.462956112,Distal tubule
BTNL9,0,1.620549726,Glomerular endothelial
BUB3,2.29E-32,0.410642953,T cells
BZW1,1,0.471010854,Interstitium / Fibroblasts
C10orf10,1.20E-23,0.63077078,Mesangial cell
C10orf10,1.72E-06,1.339918653,Interstitium / Fibroblasts
C10orf10,4.68E-58,1.050666644,Glomerular endothelial
C10orf10,2.16E-163,2.019894892,Descending vasa recta
C10orf10,1.20E-23,0.63077078,Vascular smooth muscle cells / pericytes
C10orf11,7.11E-08,0.443695748,Podocyte
C10orf118,1,0.250004144,Interstitium / Fibroblasts
C10orf32,0.002219246,0.329345386,Podocyte
C10orf54,5.80E-225,1.369810807,Macrophage
C10orf54,8.76E-129,1.028440405,Monocyte
C10orf54,1.13E-84,0.453747392,T cells
C10orf54,0.121146244,0.486743152,Interstitium / Fibroblasts
C11orf31,9.67E-13,0.301681535,Proximal tubule
C11orf54,0,2.16423927,Proximal tubule
C11orf58,0.009137477,0.339667527,Podocyte
C11orf73,0.048261787,0.267183439,Podocyte
C11orf73,0.000320798,0.709654145,Interstitium / Fibroblasts
C11orf96,0,2.720173221,Mesangial cell
C11orf96,0,2.720173221,Vascular smooth muscle cells / pericytes
C12orf39,7.42E-20,0.3134397,Descending loop of Henle
C12orf39,3.20E-51,0.300149949,Intercalated cells
C12orf44,1,0.460083765,Interstitium / Fibroblasts
C12orf45,2.41E-66,0.539932,Monocyte
C12orf57,6.46E-25,0.728042326,Mesangial cell
C12orf57,1,0.405834736,Interstitium / Fibroblasts
C12orf57,0.439036906,0.408809622,Glomerular endothelial
C12orf57,6.46E-25,0.728042326,Vascular smooth muscle cells / pericytes
C12orf75,4.23E-24,0.44530755,Descending loop of Henle
C12orf75,3.05E-293,1.838831834,Intercalated cells
C14orf105,1.57E-14,0.347216405,Descending loop of Henle
C14orf119,1,0.346713986,Interstitium / Fibroblasts
C14orf166,5.24E-17,0.382076303,Proximal tubule
C14orf2,8.48E-236,0.703785122,Proximal tubule
C14orf2,2.24E-39,0.350273043,Intercalated cells
C14orf37,0,1.452174467,Podocyte
C16orf11,8.99E-138,0.598318498,Connecting tubule
C16orf11,8.99E-138,0.598318498,Distal tubule
C16orf13,1.12E-20,0.43541539,Proximal tubule
C16orf45,9.67E-08,0.36081253,Interstitium / Fibroblasts
C16orf89,8.82E-214,1.246797836,Thick ascending loop of Henle
C16orf89,4.98E-23,1.032427283,Interstitium / Fibroblasts
C17orf58,6.53E-45,1.080754962,Interstitium / Fibroblasts
C17orf89,5.24E-26,0.470700314,Proximal tubule
C18orf32,2.28E-41,0.275789597,Intercalated cells
C19orf10,0.189309791,0.269958145,Podocyte
C19orf10,0.466612167,0.543814812,Interstitium / Fibroblasts
C19orf10,1,0.332856576,Descending vasa recta
C19orf33,1.34E-145,1.08025393,Descending loop of Henle
C19orf33,7.17E-110,0.76588632,Thin ascending loop of Henle
C19orf38,0,0.995329043,Macrophage
C19orf53,1.37E-15,0.332873935,Proximal tubule
C19orf70,8.58E-34,0.404182089,Intercalated cells
C19orf70,1.23E-05,0.38159938,Thick ascending loop of Henle
C19orf77,7.65E-294,1.125510468,Proximal tubule
C19orf77,1.53E-12,0.402626674,Descending loop of Henle
C19orf77,1.46E-125,0.770634602,Intercalated cells
C1D,2.58E-24,0.455836672,Proximal tubule
C1orf115,1.30E-10,0.366911531,Podocyte
C1orf115,4.00E-23,0.667407694,Descending vasa recta
C1orf122,4.65E-08,0.562094978,Podocyte
C1orf123,0.002624388,0.560362997,Interstitium / Fibroblasts
C1orf162,0,1.924899759,Macrophage
C1orf162,0,1.498222497,Monocyte
C1orf186,0,1.48857382,Descending loop of Henle
C1orf186,2.83E-74,0.5658822,Thin ascending loop of Henle
C1orf21,2.70E-23,0.672632978,Interstitium / Fibroblasts
C1orf43,2.60E-44,0.517887342,Proximal tubule
C1orf54,5.53E-88,0.522647199,Connecting tubule
C1orf54,1.39E-72,0.703018412,Monocyte
C1orf54,5.53E-88,0.522647199,Distal tubule
C1orf63,3.56E-10,0.260300191,T cells
C1orf63,0.403382456,0.484371262,Podocyte
C1orf63,6.49E-10,0.324242225,Thin ascending loop of Henle
C1orf63,1,0.356384626,Interstitium / Fibroblasts
C1orf63,1,0.447760527,Ascending vasa recta
C1orf64,0,0.691997167,Intercalated cells
C1orf86,8.92E-07,0.25810192,Thin ascending loop of Henle
C1QA,0,2.366155063,Monocyte
C1QB,0,2.323791431,Monocyte
C1QBP,5.32E-48,0.592763219,Proximal tubule
C1QC,0,2.120157272,Monocyte
C1QL1,0,0.935826053,Podocyte
C1QTNF2,4.67E-94,0.649860784,Interstitium / Fibroblasts
C1QTNF3,1.69E-37,0.733893449,Interstitium / Fibroblasts
C1QTNF4,6.84E-99,0.781696411,Interstitium / Fibroblasts
C1R,1.86E-302,2.681382686,Interstitium / Fibroblasts
C1RL,1.02E-06,0.541397557,Interstitium / Fibroblasts
C1S,0,2.606197027,Interstitium / Fibroblasts
C20orf27,1.39E-57,0.539139075,Macrophage
C20orf27,8.28E-48,0.391246199,Monocyte
C21orf33,3.47E-173,0.882238041,Proximal tubule
C22orf39,7.31E-40,0.279838035,Intercalated cells
C2orf40,4.86E-100,1.215872294,Mesangial cell
C2orf40,4.86E-100,1.215872294,Vascular smooth muscle cells / pericytes
C3,5.27E-249,0.87217173,Monocyte
C3,3.94E-136,2.152253057,Interstitium / Fibroblasts
C3AR1,2.27E-212,0.811795871,Macrophage
C3AR1,2.32E-207,0.727293603,Monocyte
C4orf3,5.47E-122,0.732422718,Proximal tubule
C4orf48,3.36E-122,0.796369204,Principal cells
C4orf48,1,0.396683266,Thick ascending loop of Henle
C4orf48,2.16E-29,0.456720905,Connecting tubule
C4orf48,4.48E-35,0.47644038,Macrophage
C4orf48,1.12E-18,0.493987865,Thin ascending loop of Henle
C4orf48,2.16E-29,0.456720905,Distal tubule
C5AR1,0,1.018295016,Macrophage
C5orf15,1.09E-44,0.540239143,Principal cells
C5orf15,2.57E-36,0.396798158,Connecting tubule
C5orf15,1,0.334501748,Interstitium / Fibroblasts
C5orf15,2.57E-36,0.396798158,Distal tubule
C5orf24,9.67E-31,0.371117007,Principal cells
C5orf24,2.08E-08,0.333925682,Descending loop of Henle
C5orf56,1.49E-31,0.780078841,Glomerular endothelial
C6orf120,0.001720293,0.260491557,Interstitium / Fibroblasts
C6orf48,0.000255281,0.265122002,Descending loop of Henle
C6orf48,1.38E-29,0.321548003,Intercalated cells
C6orf48,1,0.255239803,Podocyte
C6orf48,0.000738311,0.414403216,Mesangial cell
C6orf48,0.000738311,0.414403216,Vascular smooth muscle cells / pericytes
C6orf62,1.48E-17,0.322010954,Principal cells
C6orf62,0.001451018,0.412791905,Podocyte
C6orf62,1,0.265930288,Interstitium / Fibroblasts
C7,3.45E-89,0.734035661,Interstitium / Fibroblasts
C7orf50,1.17E-23,0.377354448,Principal cells
C7orf50,0.00300856,0.301898628,Podocyte
C7orf50,1,0.273281554,Mesangial cell
C7orf50,1,0.273281554,Vascular smooth muscle cells / pericytes
C7orf55,3.50E-16,0.352045484,Proximal tubule
C7orf55,3.82E-06,0.303180639,Thick ascending loop of Henle
C7orf55-LUC7L2,0.155090767,0.368088614,Mesangial cell
C7orf55-LUC7L2,0.155090767,0.368088614,Vascular smooth muscle cells / pericytes
C7orf73,0.004211877,0.257262535,Thick ascending loop of Henle
C7orf73,1.73E-06,0.293101374,Thin ascending loop of Henle
C8orf4,2.22E-73,0.983580243,Thick ascending loop of Henle
C8orf4,2.08E-219,1.528764806,Thin ascending loop of Henle
C8orf4,6.49E-38,0.892439338,Glomerular endothelial
C8orf4,7.25E-12,0.366250615,Descending vasa recta
C8orf4,7.24E-07,0.579972289,Ascending vasa recta
C9orf142,4.52E-24,0.361127705,T cells
C9orf142,0.327168918,0.428189407,Glomerular endothelial
C9orf142,1,0.388704894,Descending vasa recta
C9orf16,2.97E-25,0.370615917,Principal cells
C9orf16,6.47E-39,0.463506709,Intercalated cells
C9orf3,6.44E-12,0.302837649,Descending loop of Henle
C9orf3,6.71E-22,0.684975042,Podocyte
C9orf3,2.11E-15,0.33033269,Thin ascending loop of Henle
C9orf3,8.60E-23,0.555213874,Mesangial cell
C9orf3,6.30E-14,0.667578225,Descending vasa recta
C9orf3,8.60E-23,0.555213874,Vascular smooth muscle cells / pericytes
CA10,3.86E-166,0.743619459,Podocyte
CA12,5.04E-301,1.384967389,Intercalated cells
CA12,4.16E-79,1.022046103,Thick ascending loop of Henle
CA12,1.74E-239,1.304032939,Connecting tubule
CA12,3.70E-53,0.6742574,Thin ascending loop of Henle
CA12,1.74E-239,1.304032939,Distal tubule
CA2,4.50E-192,0.860171051,Proximal tubule
CA2,1.65E-86,0.938081448,Connecting tubule
CA2,1.65E-86,0.938081448,Distal tubule
CA8,0,0.659124998,Intercalated cells
CAB39,1.24E-64,0.369879055,Intercalated cells
CACYBP,2.88E-07,0.251889641,T cells
CADPS2,9.89E-163,0.761537819,Principal cells
CADPS2,5.88E-126,0.652372277,Connecting tubule
CADPS2,5.88E-126,0.652372277,Distal tubule
CALB1,9.37E-94,0.650521413,Principal cells
CALB1,1.90E-38,0.612431268,Intercalated cells
CALB1,0,2.866990873,Connecting tubule
CALB1,0,2.866990873,Distal tubule
CALCOCO1,1,0.302367087,Interstitium / Fibroblasts
CALCRL,9.25E-142,1.031686877,Glomerular endothelial
CALCRL,5.55E-93,1.037785935,Descending vasa recta
CALCRL,1.91E-84,1.030106663,Ascending vasa recta
CALD1,5.08E-50,0.443195998,Descending loop of Henle
CALD1,2.20E-25,0.50066703,Podocyte
CALD1,1.52E-244,2.533660419,Mesangial cell
CALD1,1.67E-11,1.079701978,Interstitium / Fibroblasts
CALD1,3.05E-09,0.347792489,Glomerular endothelial
CALD1,3.48E-62,0.980788272,Descending vasa recta
CALD1,1.52E-244,2.533660419,Vascular smooth muscle cells / pericytes
CALHM2,4.41E-34,0.519471916,Interstitium / Fibroblasts
CALM1,2.00E-122,0.629115243,Proximal tubule
